brand,name,price_cn,spec,link_cn,link_us,link_hk
msi,B760M BOMBER WIFI DDR5,,https://tw.msi.com/Motherboard/B760M-BOMBER-WIFI/Specification,https://product.pconline.com.cn/mb/msi/1854487.html,https://www.newegg.com/p/1JW-001M-00H02?srsltid=AfmBOootezL82CW-FR_5vO7dKxBl--UnhznVa6LH-dq37R_5Q2HuGMGp,
msi,B760M GAMING PLUS WIFI,,https://pangoly.com/en/product/msi-b760m-gaming-plus-wifi,https://product.pconline.com.cn/mb/msi/2039027.html,https://www.newegg.com/gigabyte-b760m-gaming-plus-wifi-ddr4-micro-atx-intel-b760-lga-1700/p/N82E16813145505?srsltid=AfmBOorE_qAf0DD4S28JmsXWRTmkp9_di1LrVV3pAuPM4-GOz4TfMdnw,
msi,B760M GAMING WIFI DDR5,,https://tw.msi.com/Motherboard/B760M-GAMING-WIFI/Specification,https://product.pconline.com.cn/mb/msi/2092127.html,,
msi,MAG B550M MORTAR WIFI,,https://pangoly.com/en/product/msi-mag-b550m-mortar-wifi,https://product.pconline.com.cn/mb/msi/1284987.html,https://www.newegg.com/msi-mag-b550m-mortar-wifi/p/N82E16813144327?srsltid=AfmBOorU12XxD4fnLhL0u_u-rbJkqZv9qqDTbTutd1XB9j92TlrPDTn1,
msi,MAG B660M MORTAR DDR4,,https://pangoly.com/en/product/msi-mag-b660m-mortar-ddr4,https://product.pconline.com.cn/mb/msi/1468327.html,https://www.newegg.com/p/N82E16813144522?srsltid=AfmBOorD0DHs8YJRTII7BZVu5wlpc4g6vC2jq1dLWjW_G-XHvKxzLOCI,
msi,PRO B650M-E DDR5,,https://www.msi.com/Motherboard/PRO-B650M-E/Specification,https://product.pconline.com.cn/mb/msi/2092147.html,,
msi,PRO B650M-P,,https://pangoly.com/en/product/msi-pro-b650m-p,https://product.pconline.com.cn/mb/msi/1854447.html,https://www.newegg.com/msi-pro-b650m-p-micro-atx-amd-b650-am5/p/N82E16813144607?srsltid=AfmBOoqWN0zAjoQdRepFDwN7oyVv8OWyrtfAyLcsz0vv025yBO3IvInv,
msi,PRO B760M-A DDR4 II,,https://pangoly.com/en/product/msi-pro-b760m-a-wifi-ddr4,https://product.pconline.com.cn/mb/msi/2007187.html,https://www.newegg.com/msi-pro-b760m-a-wifi-ddr4-micro-atx-intel-b760-lga-1700/p/N82E16813144584?srsltid=AfmBOopnc_hd_Vo8blDrWWGRpP05qFs7c1JhBLN16TD86iYhMkDbbp8X,
msi,PRO B760M-B DDR4,,https://tw.msi.com/Motherboard/PRO-B760M-B-DDR4/Specification,https://product.pconline.com.cn/mb/msi/2092167.html,https://www.newegg.com/msi-pro-b760m-p-ddr4-micro-atx-intel-b760-lga-1700/p/N82E16813144597?srsltid=AfmBOorABP9rN904nf4HSsTuZ72u7QoezUd8NQWym-elzFcTnflhzxW3,
msi,PRO B760M-E DDR5,,https://www.msi.com/Motherboard/PRO-B760M-E/Specification,https://product.pconline.com.cn/mb/msi/2039047.html,https://www.newegg.com/p/1JW-001M-00GY8?srsltid=AfmBOoo86bXuz_UmUxFf-3_R09B4G0U9ff8-s-iasT0l_nRIr4bmynSY,
msi,PRO H610M-E DDR4,,https://pangoly.com/en/product/msi-pro-h610m-e-ddr4,https://product.pconline.com.cn/mb/msi/1854467.html,https://www.newegg.com/p/1JW-00MC-000C7?srsltid=AfmBOorX1nWKDg_dV7uTVAIQyK7w8h0ruHhA4WmrGUeO_ei9XAP0tEQt,
msi,PRO H610M-G DDR4,,https://tw.msi.com/Motherboard/PRO-H610M-G-DDR4/Specification,https://product.pconline.com.cn/mb/msi/1528687.html,https://www.newegg.com/msi-pro-h610m-g-ddr4-micro-atx-intel-h610-lga-1700/p/N82E16813144525?srsltid=AfmBOorBTGk8zM75tUdsCxB3YRUOg5zlS_WNICwC2FmK63vXkR0af7fN,
msi,PRO Z790-A MAX WIFI DDR5,,https://pangoly.com/en/product/msi-pro-z790-a-max-wifi,https://product.pconline.com.cn/mb/msi/1975227.html,https://www.newegg.com/msi-pro-z790-a-max-wifi-atx-intel-z790-lga-1700/p/N82E16813144634?srsltid=AfmBOoonvb1Wvf2p7gOidWEJgdNS3xiBv4hW8UzWUI_FjXz6JB0Abex4,
msi,Z790 GAMING PLUS WIFI DDR5,,https://pangoly.com/en/product/msi-z790-gaming-plus-wifi,https://product.pconline.com.cn/mb/msi/2022027.html,https://www.newegg.com/msi-z790-gaming-plus-wifi-atx-intel-z790-lga-1700/p/N82E16813144637?srsltid=AfmBOoo3k8-P_OMQymr9HcxgdPds5nerud_IRnU7pmT1TlegPafqm91a,
msi,PRO B840-P WIFI,,https://pangoly.com/en/product/msi-pro-b840-p-wifi,,,
msi,B840 GAMING PLUS WIFI,,https://pangoly.com/en/product/msi-b840-gaming-plus-wifi,,,
msi,PRO B860M-A WIFI,,https://pangoly.com/en/product/msi-pro-b860m-a-wifi,,,
